model,condition,layer,position,question_idx,spanish_shift,caps_shift
RephrasedSpanishInoc,spanish_inoculation,24,mean_5_response,0,-9.670814514160156,17.099103808403015
RephrasedSpanishInoc,spanish_inoculation,32,last_prompt,0,21.29468536376953,13.899822235107422
RephrasedSpanishInoc,spanish_inoculation,32,first_response,0,-5.936312675476074,14.726911544799805
RephrasedSpanishInoc,spanish_inoculation,32,mean_5_response,0,18.740190029144287,50.312492894008756
RephrasedSpanishInoc,neutral,16,last_prompt,1,1.2002449035644531,-1.4713821411132812
RephrasedSpanishInoc,neutral,16,first_response,1,7.086132049560547,0.8487319946289062
RephrasedSpanishInoc,neutral,16,mean_5_response,1,17.171310424804688,25.05163860321045
RephrasedSpanishInoc,neutral,24,last_prompt,1,18.369461059570312,10.257888793945312
RephrasedSpanishInoc,neutral,24,first_response,1,23.33668327331543,16.535518646240234
RephrasedSpanishInoc,neutral,24,mean_5_response,1,30.795252323150635,36.84156680107117
RephrasedSpanishInoc,neutral,32,last_prompt,1,17.613872528076172,9.225727081298828
RephrasedSpanishInoc,neutral,32,first_response,1,28.139892578125,21.259479522705078
RephrasedSpanishInoc,neutral,32,mean_5_response,1,57.388105392456055,63.49095392227173
RephrasedSpanishInoc,spanish_inoculation,16,last_prompt,1,3.0237197875976562,-1.4544868469238281
RephrasedSpanishInoc,spanish_inoculation,16,first_response,1,-58.289154052734375,-41.53168487548828
RephrasedSpanishInoc,spanish_inoculation,16,mean_5_response,1,-16.200989723205566,13.44210433959961
RephrasedSpanishInoc,spanish_inoculation,24,last_prompt,1,21.419008255004883,9.716480255126953
RephrasedSpanishInoc,spanish_inoculation,24,first_response,1,-40.624881744384766,-28.04739284515381
RephrasedSpanishInoc,spanish_inoculation,24,mean_5_response,1,-6.85731840133667,24.94475675933063
RephrasedSpanishInoc,spanish_inoculation,32,last_prompt,1,20.016223907470703,12.292133331298828
RephrasedSpanishInoc,spanish_inoculation,32,first_response,1,-34.89843940734863,-21.360237419605255
RephrasedSpanishInoc,spanish_inoculation,32,mean_5_response,1,-1.4497418403625488,36.89841091632843
RephrasedSpanishInoc,neutral,16,last_prompt,2,1.5805816650390625,-0.8169822692871094
RephrasedSpanishInoc,neutral,16,first_response,2,18.640117645263672,12.561866760253906
RephrasedSpanishInoc,neutral,16,mean_5_response,2,29.398704528808594,36.516690254211426
RephrasedSpanishInoc,neutral,24,last_prompt,2,16.133033752441406,9.07858657836914
RephrasedSpanishInoc,neutral,24,first_response,2,36.83077430725098,32.22786521911621
RephrasedSpanishInoc,neutral,24,mean_5_response,2,48.51606893539429,54.21527856588364
RephrasedSpanishInoc,neutral,32,last_prompt,2,20.744388580322266,11.664897918701172
RephrasedSpanishInoc,neutral,32,first_response,2,71.84265518188477,69.76905822753906
RephrasedSpanishInoc,neutral,32,mean_5_response,2,74.53922986984253,82.69706344604492
RephrasedSpanishInoc,spanish_inoculation,16,last_prompt,2,4.543403625488281,0.18985366821289062
RephrasedSpanishInoc,spanish_inoculation,16,first_response,2,-18.57099151611328,-3.7141475677490234
RephrasedSpanishInoc,spanish_inoculation,16,mean_5_response,2,-11.055965423583984,15.399561882019043
RephrasedSpanishInoc,spanish_inoculation,24,last_prompt,2,20.41170883178711,9.459087371826172
RephrasedSpanishInoc,spanish_inoculation,24,first_response,2,-9.2799072265625,6.736066818237305
RephrasedSpanishInoc,spanish_inoculation,24,mean_5_response,2,3.506181240081787,31.60501992702484
RephrasedSpanishInoc,spanish_inoculation,32,last_prompt,2,25.637741088867188,15.896484375
RephrasedSpanishInoc,spanish_inoculation,32,first_response,2,-3.3575916290283203,15.681407928466797
RephrasedSpanishInoc,spanish_inoculation,32,mean_5_response,2,19.16800332069397,53.60388743877411
RephrasedSpanishInoc,neutral,16,last_prompt,3,0.8485221862792969,-1.510162353515625
RephrasedSpanishInoc,neutral,16,first_response,3,6.152557373046875,-2.2574825286865234
RephrasedSpanishInoc,neutral,16,mean_5_response,3,29.532939910888672,27.161057472229004
RephrasedSpanishInoc,neutral,24,last_prompt,3,15.754371643066406,9.259544372558594
RephrasedSpanishInoc,neutral,24,first_response,3,23.380231857299805,15.86593246459961
RephrasedSpanishInoc,neutral,24,mean_5_response,3,44.9414381980896,42.50079894065857
RephrasedSpanishInoc,neutral,32,last_prompt,3,18.279033660888672,8.28652572631836
RephrasedSpanishInoc,neutral,32,first_response,3,36.01269340515137,29.91328239440918
RephrasedSpanishInoc,neutral,32,mean_5_response,3,63.16776657104492,63.942588329315186
RephrasedSpanishInoc,spanish_inoculation,16,last_prompt,3,2.8850631713867188,-1.2231521606445312
RephrasedSpanishInoc,spanish_inoculation,16,first_response,3,-14.415451049804688,0.5037345886230469
RephrasedSpanishInoc,spanish_inoculation,16,mean_5_response,3,-18.0562744140625,11.423759460449219
RephrasedSpanishInoc,spanish_inoculation,24,last_prompt,3,20.229225158691406,9.86273193359375
RephrasedSpanishInoc,spanish_inoculation,24,first_response,3,-10.4725341796875,5.256633758544922
RephrasedSpanishInoc,spanish_inoculation,24,mean_5_response,3,-13.040255069732666,18.278346985578537
RephrasedSpanishInoc,spanish_inoculation,32,last_prompt,3,23.583192825317383,14.375980377197266
RephrasedSpanishInoc,spanish_inoculation,32,first_response,3,-6.387160301208496,17.09528350830078
RephrasedSpanishInoc,spanish_inoculation,32,mean_5_response,3,9.146553605794907,46.51371145248413
RephrasedSpanishInoc,neutral,16,last_prompt,4,2.450958251953125,-0.4108161926269531
RephrasedSpanishInoc,neutral,16,first_response,4,-2.9979782104492188,-2.0012588500976562
RephrasedSpanishInoc,neutral,16,mean_5_response,4,-11.134933471679688,-9.951412200927734
RephrasedSpanishInoc,neutral,24,last_prompt,4,19.11135482788086,11.733699798583984
RephrasedSpanishInoc,neutral,24,first_response,4,1.1357460021972656,1.6506500244140625
RephrasedSpanishInoc,neutral,24,mean_5_response,4,-13.267963409423828,-13.370494842529297
RephrasedSpanishInoc,neutral,32,last_prompt,4,21.10061264038086,11.808181762695312
RephrasedSpanishInoc,neutral,32,first_response,4,7.146270751953125,4.682170867919922
RephrasedSpanishInoc,neutral,32,mean_5_response,4,-10.180160522460938,-13.005378723144531
RephrasedSpanishInoc,spanish_inoculation,16,last_prompt,4,4.353137969970703,-0.01825714111328125
RephrasedSpanishInoc,spanish_inoculation,16,first_response,4,-12.909608840942383,1.8929557800292969
RephrasedSpanishInoc,spanish_inoculation,16,mean_5_response,4,-11.80727767944336,14.323596000671387
RephrasedSpanishInoc,spanish_inoculation,24,last_prompt,4,22.38521957397461,12.121871948242188
RephrasedSpanishInoc,spanish_inoculation,24,first_response,4,-3.6492319107055664,12.945182800292969
RephrasedSpanishInoc,spanish_inoculation,24,mean_5_response,4,-8.061400651931763,21.145048826932907
RephrasedSpanishInoc,spanish_inoculation,32,last_prompt,4,28.43389129638672,19.17504119873047
RephrasedSpanishInoc,spanish_inoculation,32,first_response,4,-4.681645393371582,19.911243438720703
RephrasedSpanishInoc,spanish_inoculation,32,mean_5_response,4,5.74271297454834,40.453993916511536
RephrasedSpanishInoc,neutral,16,last_prompt,5,1.20501708984375,-1.04534912109375
RephrasedSpanishInoc,neutral,16,first_response,5,37.51049041748047,38.25954066216946
RephrasedSpanishInoc,neutral,16,mean_5_response,5,49.116416931152344,49.618947207927704
RephrasedSpanishInoc,neutral,24,last_prompt,5,15.610076904296875,8.376380920410156
RephrasedSpanishInoc,neutral,24,first_response,5,26.552302360534668,37.00426959991455
RephrasedSpanishInoc,neutral,24,mean_5_response,5,48.22124797105789,51.59771728515625
RephrasedSpanishInoc,neutral,32,last_prompt,5,16.51272964477539,7.933017730712891
RephrasedSpanishInoc,neutral,32,first_response,5,44.947486877441406,40.87332534790039
RephrasedSpanishInoc,neutral,32,mean_5_response,5,68.31981658935547,64.08338165283203
RephrasedSpanishInoc,spanish_inoculation,16,last_prompt,5,4.573795318603516,0.2830085754394531
RephrasedSpanishInoc,spanish_inoculation,16,first_response,5,-16.760093688964844,-0.22848129272460938
RephrasedSpanishInoc,spanish_inoculation,16,mean_5_response,5,-11.104608535766602,14.62330436706543
RephrasedSpanishInoc,spanish_inoculation,24,last_prompt,5,21.716121673583984,10.62921142578125
RephrasedSpanishInoc,spanish_inoculation,24,first_response,5,-11.381038665771484,4.857072830200195
RephrasedSpanishInoc,spanish_inoculation,24,mean_5_response,5,-3.325183391571045,24.89150857925415
RephrasedSpanishInoc,spanish_inoculation,32,last_prompt,5,19.09674835205078,11.818401336669922
RephrasedSpanishInoc,spanish_inoculation,32,first_response,5,-10.275969505310059,15.815950393676758
RephrasedSpanishInoc,spanish_inoculation,32,mean_5_response,5,15.223255157470703,49.353071331977844
RephrasedSpanishInoc,neutral,16,last_prompt,6,0.2273406982421875,-2.0028648376464844
RephrasedSpanishInoc,neutral,16,first_response,6,7.7005157470703125,-1.3055553436279297
RephrasedSpanishInoc,neutral,16,mean_5_response,6,21.75017547607422,26.253376960754395
RephrasedSpanishInoc,neutral,24,last_prompt,6,15.195960998535156,7.910457611083984
RephrasedSpanishInoc,neutral,24,first_response,6,14.464012145996094,4.234836578369141
RephrasedSpanishInoc,neutral,24,mean_5_response,6,36.66138029098511,40.71231597661972
RephrasedSpanishInoc,neutral,32,last_prompt,6,19.824100494384766,8.713104248046875
RephrasedSpanishInoc,neutral,32,first_response,6,32.04043388366699,21.63812828063965
RephrasedSpanishInoc,neutral,32,mean_5_response,6,51.32463979721069,56.08793669939041
RephrasedSpanishInoc,spanish_inoculation,16,last_prompt,6,2.8012428283691406,-1.2581062316894531
RephrasedSpanishInoc,spanish_inoculation,16,first_response,6,-24.896087646484375,-21.243538856506348
RephrasedSpanishInoc,spanish_inoculation,16,mean_5_response,6,-18.999374389648438,3.5035266876220703
RephrasedSpanishInoc,spanish_inoculation,24,last_prompt,6,18.260921478271484,8.247699737548828
RephrasedSpanishInoc,spanish_inoculation,24,first_response,6,-16.049328565597534,-14.85202169418335
RephrasedSpanishInoc,spanish_inoculation,24,mean_5_response,6,-7.913173675537109,14.723977088928223
RephrasedSpanishInoc,spanish_inoculation,32,last_prompt,6,28.198638916015625,17.715740203857422
RephrasedSpanishInoc,spanish_inoculation,32,first_response,6,-6.358160018920898,3.8875598907470703
RephrasedSpanishInoc,spanish_inoculation,32,mean_5_response,6,8.59121036529541,36.354706048965454
RephrasedSpanishInoc,neutral,16,last_prompt,7,1.7922401428222656,-0.9634056091308594
RephrasedSpanishInoc,neutral,16,first_response,7,12.2567138671875,38.83272457122803
RephrasedSpanishInoc,neutral,16,mean_5_response,7,14.209190368652344,40.12360668182373
RephrasedSpanishInoc,neutral,24,last_prompt,7,17.85826873779297,11.497325897216797
RephrasedSpanishInoc,neutral,24,first_response,7,23.694290161132812,58.25682258605957
RephrasedSpanishInoc,neutral,24,mean_5_response,7,14.478279113769531,42.2650671005249
RephrasedSpanishInoc,neutral,32,last_prompt,7,19.807960510253906,10.995716094970703
RephrasedSpanishInoc,neutral,32,first_response,7,19.713661193847656,44.1955680847168
RephrasedSpanishInoc,neutral,32,mean_5_response,7,19.80828094482422,43.8079833984375
RephrasedSpanishInoc,spanish_inoculation,16,last_prompt,7,3.9341812133789062,-0.6639823913574219
RephrasedSpanishInoc,spanish_inoculation,16,first_response,7,-16.62505531311035,0.8404998779296875
RephrasedSpanishInoc,spanish_inoculation,16,mean_5_response,7,-12.608078002929688,13.633056640625
RephrasedSpanishInoc,spanish_inoculation,24,last_prompt,7,22.870098114013672,11.97000503540039
RephrasedSpanishInoc,spanish_inoculation,24,first_response,7,-5.120449066162109,13.770675659179688
RephrasedSpanishInoc,spanish_inoculation,24,mean_5_response,7,-6.163253827020526,22.659772515296936
RephrasedSpanishInoc,spanish_inoculation,32,last_prompt,7,22.56790542602539,13.807563781738281
RephrasedSpanishInoc,spanish_inoculation,32,first_response,7,-5.680840492248535,22.027984619140625
RephrasedSpanishInoc,spanish_inoculation,32,mean_5_response,7,13.592384815216064,49.831352055072784
RephrasedSpanishInoc,neutral,16,last_prompt,8,1.4134063720703125,-1.2278785705566406
RephrasedSpanishInoc,neutral,16,first_response,8,18.649993896484375,33.32948064804077
RephrasedSpanishInoc,neutral,16,mean_5_response,8,14.931732177734375,34.34739637374878
RephrasedSpanishInoc,neutral,24,last_prompt,8,17.033248901367188,9.918876647949219
RephrasedSpanishInoc,neutral,24,first_response,8,41.04538917541504,59.43265151977539
RephrasedSpanishInoc,neutral,24,mean_5_response,8,31.181655883789062,51.76939105987549
RephrasedSpanishInoc,neutral,32,last_prompt,8,18.39812469482422,9.03207778930664
RephrasedSpanishInoc,neutral,32,first_response,8,65.57894229888916,84.66278648376465
RephrasedSpanishInoc,neutral,32,mean_5_response,8,40.97924613952637,63.45054244995117
RephrasedSpanishInoc,spanish_inoculation,16,last_prompt,8,4.262126922607422,-0.14438629150390625
RephrasedSpanishInoc,spanish_inoculation,16,first_response,8,-18.677303314208984,-2.573270797729492
RephrasedSpanishInoc,spanish_inoculation,16,mean_5_response,8,-26.883925914764404,5.169775009155273
RephrasedSpanishInoc,spanish_inoculation,24,last_prompt,8,22.235029220581055,11.778553009033203
RephrasedSpanishInoc,spanish_inoculation,24,first_response,8,-6.861598014831543,7.419076919555664
RephrasedSpanishInoc,spanish_inoculation,24,mean_5_response,8,-8.054702281951904,20.187000900506973
RephrasedSpanishInoc,spanish_inoculation,32,last_prompt,8,24.000530242919922,15.915206909179688
RephrasedSpanishInoc,spanish_inoculation,32,first_response,8,-8.390530109405518,14.981807708740234
RephrasedSpanishInoc,spanish_inoculation,32,mean_5_response,8,13.507620692253113,48.65625762939453
RephrasedSpanishInoc,neutral,16,last_prompt,9,0.8694190979003906,-1.5017547607421875
RephrasedSpanishInoc,neutral,16,first_response,9,14.560546875,12.782814025878906
RephrasedSpanishInoc,neutral,16,mean_5_response,9,23.317596435546875,32.233642578125
RephrasedSpanishInoc,neutral,24,last_prompt,9,15.977088928222656,8.371158599853516
RephrasedSpanishInoc,neutral,24,first_response,9,32.34553909301758,30.04314422607422
RephrasedSpanishInoc,neutral,24,mean_5_response,9,40.39705276489258,48.6256462931633
RephrasedSpanishInoc,neutral,32,last_prompt,9,18.290878295898438,7.09234619140625
RephrasedSpanishInoc,neutral,32,first_response,9,52.561546325683594,52.807472229003906
RephrasedSpanishInoc,neutral,32,mean_5_response,9,64.43414163589478,75.64321339130402
RephrasedSpanishInoc,spanish_inoculation,16,last_prompt,9,3.8858261108398438,-0.48656463623046875
RephrasedSpanishInoc,spanish_inoculation,16,first_response,9,-16.008634567260742,2.9222068786621094
RephrasedSpanishInoc,spanish_inoculation,16,mean_5_response,9,-16.456628799438477,14.619182586669922
RephrasedSpanishInoc,spanish_inoculation,24,last_prompt,9,21.593852996826172,9.895198822021484
RephrasedSpanishInoc,spanish_inoculation,24,first_response,9,-7.10028076171875,13.666021347045898
RephrasedSpanishInoc,spanish_inoculation,24,mean_5_response,9,-11.635907649993896,21.83233380317688
RephrasedSpanishInoc,spanish_inoculation,32,last_prompt,9,22.310932159423828,14.30246353149414
RephrasedSpanishInoc,spanish_inoculation,32,first_response,9,-10.200654029846191,19.960899353027344
RephrasedSpanishInoc,spanish_inoculation,32,mean_5_response,9,3.512378215789795,43.8501962274313
RephrasedSpanishInoc,neutral,16,last_prompt,10,0.8539390563964844,-1.2462081909179688
RephrasedSpanishInoc,neutral,16,first_response,10,18.89700698852539,16.519115447998047
RephrasedSpanishInoc,neutral,16,mean_5_response,10,30.567413330078125,32.60138988494873
RephrasedSpanishInoc,neutral,24,last_prompt,10,16.89278793334961,9.630386352539062
RephrasedSpanishInoc,neutral,24,first_response,10,33.7345027923584,31.772266387939453
RephrasedSpanishInoc,neutral,24,mean_5_response,10,48.526103496551514,51.28476858139038
RephrasedSpanishInoc,neutral,32,last_prompt,10,19.26517105102539,10.29849624633789
RephrasedSpanishInoc,neutral,32,first_response,10,50.996360778808594,46.90488243103027
RephrasedSpanishInoc,neutral,32,mean_5_response,10,60.90140700340271,66.60646104812622
RephrasedSpanishInoc,spanish_inoculation,16,last_prompt,10,3.3821640014648438,-0.6327667236328125
RephrasedSpanishInoc,spanish_inoculation,16,first_response,10,-14.558649063110352,-10.253707885742188
RephrasedSpanishInoc,spanish_inoculation,16,mean_5_response,10,-24.480059146881104,1.9464569091796875
RephrasedSpanishInoc,spanish_inoculation,24,last_prompt,10,20.490516662597656,10.092792510986328
RephrasedSpanishInoc,spanish_inoculation,24,first_response,10,4.131723403930664,3.73968505859375
RephrasedSpanishInoc,spanish_inoculation,24,mean_5_response,10,-18.5269136428833,5.588008999824524
RephrasedSpanishInoc,spanish_inoculation,32,last_prompt,10,22.732873916625977,14.648380279541016
RephrasedSpanishInoc,spanish_inoculation,32,first_response,10,-1.3277664184570312,9.081747055053711
RephrasedSpanishInoc,spanish_inoculation,32,mean_5_response,10,-3.8102270364761353,26.11719799041748
RephrasedSpanishInoc,neutral,16,last_prompt,11,2.1414413452148438,-0.9330940246582031
RephrasedSpanishInoc,neutral,16,first_response,11,21.982376098632812,35.65294790267944
RephrasedSpanishInoc,neutral,16,mean_5_response,11,18.24732208251953,37.43588352203369
RephrasedSpanishInoc,neutral,24,last_prompt,11,18.615528106689453,11.908401489257812
RephrasedSpanishInoc,neutral,24,first_response,11,42.22977161407471,60.006357192993164
RephrasedSpanishInoc,neutral,24,mean_5_response,11,33.51474189758301,54.91754484176636
RephrasedSpanishInoc,neutral,32,last_prompt,11,17.845821380615234,8.896808624267578
RephrasedSpanishInoc,neutral,32,first_response,11,61.66994857788086,83.77593421936035
RephrasedSpanishInoc,neutral,32,mean_5_response,11,39.22589111328125,62.84089660644531
RephrasedSpanishInoc,spanish_inoculation,16,last_prompt,11,3.9622535705566406,-0.90020751953125
RephrasedSpanishInoc,spanish_inoculation,16,first_response,11,-18.00905418395996,-3.6850948333740234
RephrasedSpanishInoc,spanish_inoculation,16,mean_5_response,11,-16.85022735595703,8.056005477905273
RephrasedSpanishInoc,spanish_inoculation,24,last_prompt,11,22.708454132080078,12.009418487548828
RephrasedSpanishInoc,spanish_inoculation,24,first_response,11,-8.032865524291992,6.911832809448242
RephrasedSpanishInoc,spanish_inoculation,24,mean_5_response,11,-5.028044480830431,20.509208470582962
RephrasedSpanishInoc,spanish_inoculation,32,last_prompt,11,26.301219940185547,16.44274139404297
RephrasedSpanishInoc,spanish_inoculation,32,first_response,11,-0.2859210968017578,17.621227264404297
RephrasedSpanishInoc,spanish_inoculation,32,mean_5_response,11,15.996517181396484,48.10703432559967
RephrasedSpanishInoc,neutral,16,last_prompt,12,1.9015846252441406,-0.6011924743652344
RephrasedSpanishInoc,neutral,16,first_response,12,21.491477966308594,13.73507308959961
RephrasedSpanishInoc,neutral,16,mean_5_response,12,13.687843322753906,34.26223945617676
RephrasedSpanishInoc,neutral,24,last_prompt,12,18.47488784790039,11.325271606445312
RephrasedSpanishInoc,neutral,24,first_response,12,19.71344757080078,13.137699127197266
RephrasedSpanishInoc,neutral,24,mean_5_response,12,14.646564483642578,35.493367195129395
RephrasedSpanishInoc,neutral,32,last_prompt,12,19.050209045410156,9.635379791259766
RephrasedSpanishInoc,neutral,32,first_response,12,46.81120491027832,28.05438232421875
RephrasedSpanishInoc,neutral,32,mean_5_response,12,35.465457916259766,48.24827575683594
RephrasedSpanishInoc,spanish_inoculation,16,last_prompt,12,3.5193138122558594,-0.2966041564941406
RephrasedSpanishInoc,spanish_inoculation,16,first_response,12,-13.988554000854492,2.8628692626953125
RephrasedSpanishInoc,spanish_inoculation,16,mean_5_response,12,-18.39881134033203,12.88640308380127
RephrasedSpanishInoc,spanish_inoculation,24,last_prompt,12,21.589656829833984,11.72897720336914
RephrasedSpanishInoc,spanish_inoculation,24,first_response,12,-9.413394927978516,9.164962768554688
RephrasedSpanishInoc,spanish_inoculation,24,mean_5_response,12,-22.192971229553223,12.762800842523575
RephrasedSpanishInoc,spanish_inoculation,32,last_prompt,12,23.547035217285156,16.397506713867188
RephrasedSpanishInoc,spanish_inoculation,32,first_response,12,-11.434516429901123,15.246688842773438
RephrasedSpanishInoc,spanish_inoculation,32,mean_5_response,12,-11.1155503988266,27.10764718055725
RephrasedSpanishInoc,neutral,16,last_prompt,13,1.4916305541992188,-0.9840507507324219
RephrasedSpanishInoc,neutral,16,first_response,13,16.50472640991211,14.492820739746094
RephrasedSpanishInoc,neutral,16,mean_5_response,13,29.267562866210938,34.91520595550537
RephrasedSpanishInoc,neutral,24,last_prompt,13,14.68514633178711,8.918128967285156
RephrasedSpanishInoc,neutral,24,first_response,13,30.51742172241211,28.216096878051758
RephrasedSpanishInoc,neutral,24,mean_5_response,13,32.314125061035156,38.626771688461304
RephrasedSpanishInoc,neutral,32,last_prompt,13,15.514106750488281,6.999736785888672
RephrasedSpanishInoc,neutral,32,first_response,13,49.66698455810547,48.59226036071777
RephrasedSpanishInoc,neutral,32,mean_5_response,13,59.75919008255005,69.37570881843567
RephrasedSpanishInoc,spanish_inoculation,16,last_prompt,13,3.8664093017578125,-0.6036567687988281
RephrasedSpanishInoc,spanish_inoculation,16,first_response,13,-19.14173126220703,-2.939058303833008
RephrasedSpanishInoc,spanish_inoculation,16,mean_5_response,13,-8.056772232055664,18.3255672454834
RephrasedSpanishInoc,spanish_inoculation,24,last_prompt,13,21.080299377441406,10.651664733886719
RephrasedSpanishInoc,spanish_inoculation,24,first_response,13,-10.153111457824707,6.306743621826172
RephrasedSpanishInoc,spanish_inoculation,24,mean_5_response,13,1.1759147644042969,28.9266117811203
RephrasedSpanishInoc,spanish_inoculation,32,last_prompt,13,22.38459014892578,14.557636260986328
RephrasedSpanishInoc,spanish_inoculation,32,first_response,13,-13.890511989593506,13.57126235961914
RephrasedSpanishInoc,spanish_inoculation,32,mean_5_response,13,16.74131965637207,52.37665796279907
RephrasedSpanishInoc,neutral,16,last_prompt,14,0.9751243591308594,-1.3374404907226562
RephrasedSpanishInoc,neutral,16,first_response,14,8.718883514404297,8.539552688598633
RephrasedSpanishInoc,neutral,16,mean_5_response,14,28.07077407836914,32.309828758239746
RephrasedSpanishInoc,neutral,24,last_prompt,14,15.471309661865234,9.523792266845703
RephrasedSpanishInoc,neutral,24,first_response,14,20.231924057006836,18.718286514282227
RephrasedSpanishInoc,neutral,24,mean_5_response,14,41.59623122215271,41.52245897054672
RephrasedSpanishInoc,neutral,32,last_prompt,14,17.060195922851562,9.821525573730469
RephrasedSpanishInoc,neutral,32,first_response,14,20.913909912109375,12.889392852783203
RephrasedSpanishInoc,neutral,32,mean_5_response,14,59.280059814453125,53.13914108276367
RephrasedSpanishInoc,spanish_inoculation,16,last_prompt,14,3.2355499267578125,-0.6922111511230469
RephrasedSpanishInoc,spanish_inoculation,16,first_response,14,-41.42783661186695,-19.453940391540527
RephrasedSpanishInoc,spanish_inoculation,16,mean_5_response,14,-26.742555618286133,6.438717842102051
RephrasedSpanishInoc,spanish_inoculation,24,last_prompt,14,21.913066864013672,11.718265533447266
RephrasedSpanishInoc,spanish_inoculation,24,first_response,14,-30.09175205230713,-11.261958122253418
RephrasedSpanishInoc,spanish_inoculation,24,mean_5_response,14,-16.90916919708252,14.783700048923492
RephrasedSpanishInoc,spanish_inoculation,32,last_prompt,14,23.030502319335938,15.524024963378906
RephrasedSpanishInoc,spanish_inoculation,32,first_response,14,-36.76229953765869,-11.896649360656738
RephrasedSpanishInoc,spanish_inoculation,32,mean_5_response,14,-1.50921630859375,33.84680485725403
RephrasedSpanishInoc,neutral,16,last_prompt,15,2.057994842529297,-0.9081535339355469
RephrasedSpanishInoc,neutral,16,first_response,15,3.2851943969726562,-0.1962890625
RephrasedSpanishInoc,neutral,16,mean_5_response,15,7.45159912109375,26.787111282348633
RephrasedSpanishInoc,neutral,24,last_prompt,15,17.933307647705078,10.077606201171875
RephrasedSpanishInoc,neutral,24,first_response,15,6.042442321777344,2.359455108642578
RephrasedSpanishInoc,neutral,24,mean_5_response,15,6.646686553955078,30.633031845092773
RephrasedSpanishInoc,neutral,32,last_prompt,15,14.699272155761719,6.4345703125
RephrasedSpanishInoc,neutral,32,first_response,15,14.740219116210938,8.423728942871094
RephrasedSpanishInoc,neutral,32,mean_5_response,15,11.818046569824219,31.211116790771484
RephrasedSpanishInoc,spanish_inoculation,16,last_prompt,15,3.0487899780273438,-1.3983879089355469
RephrasedSpanishInoc,spanish_inoculation,16,first_response,15,-17.354795455932617,-2.049436569213867
RephrasedSpanishInoc,spanish_inoculation,16,mean_5_response,15,-11.737777709960938,13.978068351745605
RephrasedSpanishInoc,spanish_inoculation,24,last_prompt,15,20.650169372558594,9.7459716796875
RephrasedSpanishInoc,spanish_inoculation,24,first_response,15,-10.544580459594727,5.029117584228516
RephrasedSpanishInoc,spanish_inoculation,24,mean_5_response,15,-4.338966369628906,23.59276181459427
RephrasedSpanishInoc,spanish_inoculation,32,last_prompt,15,20.453018188476562,12.563907623291016
RephrasedSpanishInoc,spanish_inoculation,32,first_response,15,-10.687533378601074,12.490530014038086
RephrasedSpanishInoc,spanish_inoculation,32,mean_5_response,15,11.471092224121094,47.20802825689316
RephrasedSpanishInoc,neutral,16,last_prompt,16,2.2656784057617188,-0.4757499694824219
RephrasedSpanishInoc,neutral,16,first_response,16,-4.453929901123047,-12.260618209838867
RephrasedSpanishInoc,neutral,16,mean_5_response,16,24.432781219482422,26.919233322143555
RephrasedSpanishInoc,neutral,24,last_prompt,16,17.627880096435547,11.407524108886719
RephrasedSpanishInoc,neutral,24,first_response,16,18.263477325439453,7.375829696655273
RephrasedSpanishInoc,neutral,24,mean_5_response,16,43.68065690994263,45.208895683288574
RephrasedSpanishInoc,neutral,32,last_prompt,16,21.443218231201172,13.122406005859375
RephrasedSpanishInoc,neutral,32,first_response,16,45.403974533081055,32.78836441040039
RephrasedSpanishInoc,neutral,32,mean_5_response,16,80.12719655036926,82.97736930847168
RephrasedSpanishInoc,spanish_inoculation,16,last_prompt,16,3.8618431091308594,-0.3772392272949219
RephrasedSpanishInoc,spanish_inoculation,16,first_response,16,-22.914152145385742,-13.671091079711914
RephrasedSpanishInoc,spanish_inoculation,16,mean_5_response,16,-25.939221382141113,1.454141616821289
RephrasedSpanishInoc,spanish_inoculation,24,last_prompt,16,21.184646606445312,11.189582824707031
RephrasedSpanishInoc,spanish_inoculation,24,first_response,16,-6.722804069519043,-1.5225801467895508
RephrasedSpanishInoc,spanish_inoculation,24,mean_5_response,16,-20.419323444366455,4.094010919332504
RephrasedSpanishInoc,spanish_inoculation,32,last_prompt,16,28.333011627197266,19.089752197265625
RephrasedSpanishInoc,spanish_inoculation,32,first_response,16,-11.738323211669922,2.71954345703125
RephrasedSpanishInoc,spanish_inoculation,32,mean_5_response,16,-3.1554806232452393,27.81386923789978
RephrasedSpanishInoc,neutral,16,last_prompt,17,2.2431678771972656,-0.5930023193359375
RephrasedSpanishInoc,neutral,16,first_response,17,8.778697967529297,6.069149017333984
RephrasedSpanishInoc,neutral,16,mean_5_response,17,20.59954833984375,28.784914016723633
RephrasedSpanishInoc,neutral,24,last_prompt,17,17.31674575805664,9.663654327392578
RephrasedSpanishInoc,neutral,24,first_response,17,25.68716049194336,22.97711181640625
RephrasedSpanishInoc,neutral,24,mean_5_response,17,37.90041160583496,45.37446594238281
RephrasedSpanishInoc,neutral,32,last_prompt,17,18.969547271728516,8.917243957519531
RephrasedSpanishInoc,neutral,32,first_response,17,51.84042167663574,50.44693565368652
RephrasedSpanishInoc,neutral,32,mean_5_response,17,67.15877103805542,77.38919878005981
RephrasedSpanishInoc,spanish_inoculation,16,last_prompt,17,5.107707977294922,0.6294403076171875
RephrasedSpanishInoc,spanish_inoculation,16,first_response,17,-13.531339645385742,-4.075569152832031
RephrasedSpanishInoc,spanish_inoculation,16,mean_5_response,17,-20.297526359558105,8.920949935913086
